entity_id,age,country,account_plan,tenure_days,email_verified
user_03237,46,AU,free,2450,True
user_03238,31,DE,basic,197,True
user_03239,69,FR,free,528,True
user_03240,44,BR,basic,2216,True
user_03241,32,BR,free,1607,True
user_03242,22,BR,free,1920,True
user_03243,24,DE,basic,1982,True
user_03244,53,CA,free,1045,True
user_03245,24,DE,free,2686,False
user_03246,26,AU,free,1175,True
user_03247,27,DE,pro,401,False
user_03248,73,JP,basic,2984,True
user_03249,45,US,pro,40,True
user_03250,67,UK,free,3223,True
user_03251,48,FR,basic,2094,True
user_03252,65,DE,pro,2665,True
user_03253,67,FR,free,742,True
user_03254,23,CA,basic,2424,True
user_03255,31,UK,pro,2769,False
user_03256,42,UK,pro,167,False
user_03257,73,FR,basic,1066,True
user_03258,62,BR,free,1094,True
user_03259,66,CA,free,2628,True
user_03260,69,AU,basic,1206,True
user_03261,74,DE,free,2762,True
user_03262,31,FR,pro,1291,True
user_03263,62,FR,free,2894,True
user_03264,32,UK,basic,3126,False
user_03265,42,BR,pro,177,True
user_03266,59,FR,basic,3617,True
user_03267,62,BR,free,1785,True
user_03268,57,CA,free,877,True
user_03269,58,UK,free,3161,True
user_03270,42,AU,basic,2114,True
user_03271,51,BR,basic,3064,True
user_03272,36,FR,pro,2935,True
user_03273,72,AU,pro,520,True
user_03274,33,US,pro,2827,True
user_03275,32,FR,basic,390,False
user_03276,49,UK,enterprise,1609,True
user_03277,72,JP,basic,382,False
user_03278,74,US,free,825,True
user_03279,28,AU,free,2635,True
user_03280,31,US,enterprise,742,True
user_03281,67,UK,enterprise,3574,True
user_03282,62,DE,free,358,True
user_03283,45,CA,free,442,True
user_03284,20,UK,free,1729,True
user_03285,24,US,free,1825,True
user_03286,45,FR,basic,1123,True
user_03287,59,JP,basic,1581,True
user_03288,65,JP,free,266,True
user_03289,58,UK,basic,2197,True
user_03290,57,US,pro,2601,True
user_03291,44,CA,basic,1350,True
user_03292,47,AU,pro,1878,True
user_03293,74,JP,free,2288,True
user_03294,59,DE,basic,2648,True
user_03295,29,JP,free,207,True
user_03296,35,BR,pro,10,True
user_03297,63,AU,free,99,True
user_03298,72,BR,basic,1144,True
user_03299,52,BR,free,1465,True
user_03300,31,US,basic,388,True
user_03301,51,UK,pro,1881,True
user_03302,18,BR,free,2893,True
user_03303,25,BR,pro,1976,True
user_03304,49,US,free,56,False
user_03305,65,FR,enterprise,1771,True
user_03306,32,AU,free,1982,False
user_03307,46,UK,free,1646,True
user_03308,72,CA,free,3141,True
user_03309,34,JP,free,1843,True
user_03310,50,AU,basic,3276,True
user_03311,72,JP,basic,2448,True
user_03312,69,DE,free,2168,False
user_03313,71,DE,pro,698,True
user_03314,69,US,free,2484,True
user_03315,71,UK,pro,1731,True
user_03316,20,DE,free,628,True
user_03317,60,BR,free,1403,False
user_03318,49,FR,free,3102,True
user_03319,57,BR,pro,330,True
user_03320,19,CA,free,85,False
user_03321,18,US,free,2261,False
user_03322,68,AU,free,3527,False
user_03323,74,JP,enterprise,310,True
user_03324,22,AU,basic,295,True
user_03325,58,DE,free,279,True
user_03326,49,US,pro,3439,True
user_03327,59,AU,free,2107,True
user_03328,28,UK,free,2209,True
user_03329,60,DE,basic,2533,True
user_03330,72,US,pro,1793,True
user_03331,36,US,enterprise,413,True
user_03332,56,CA,free,3522,True
user_03333,21,JP,pro,3461,True
user_03334,20,CA,basic,1941,True
user_03335,53,US,basic,3403,True
user_03336,34,CA,free,2256,True
user_03337,62,US,enterprise,2872,True
user_03338,65,CA,enterprise,1392,True
user_03339,41,US,pro,2521,True
user_03340,24,CA,basic,3309,True
user_03341,60,CA,pro,171,False
user_03342,39,AU,basic,2695,True
user_03343,55,FR,free,2037,True
user_03344,56,CA,free,3031,True
user_03345,50,AU,free,3559,True
user_03346,62,DE,pro,738,True
user_03347,50,JP,basic,1687,True
user_03348,35,CA,free,905,True
user_03349,73,US,enterprise,1588,True
user_03350,50,BR,basic,772,True
user_03351,41,JP,basic,2653,True
user_03352,73,JP,free,1792,True
user_03353,67,US,free,755,False
user_03354,73,US,basic,3631,True
user_03355,30,US,free,3010,True
user_03356,64,US,free,2654,True
user_03357,74,FR,pro,1203,True
user_03358,25,CA,free,1801,True
user_03359,45,BR,basic,226,True
user_03360,46,JP,free,1654,True
user_03361,33,JP,basic,3340,True
user_03362,22,DE,enterprise,2266,True
user_03363,47,FR,pro,1691,False
user_03364,28,FR,free,737,True
user_03365,35,DE,free,1312,True
user_03366,38,US,free,2287,True
user_03367,19,CA,free,2726,True
user_03368,18,US,basic,1887,True
user_03369,30,FR,basic,1515,True
user_03370,41,DE,free,1913,True
user_03371,74,BR,free,2881,True
user_03372,51,UK,basic,3435,True
user_03373,44,DE,free,2235,True
user_03374,60,US,free,409,True
user_03375,37,JP,free,3310,True
user_03376,40,AU,free,413,True
user_03377,68,UK,enterprise,497,True
user_03378,43,BR,free,824,False
user_03379,44,AU,free,626,True
user_03380,60,JP,enterprise,343,True
user_03381,57,CA,basic,1497,True
user_03382,26,AU,free,2299,True
user_03383,45,AU,basic,1369,True
user_03384,38,JP,basic,1242,True
user_03385,25,AU,free,2753,True
user_03386,63,UK,free,1901,True
user_03387,64,BR,free,1368,True
user_03388,20,FR,free,2970,True
user_03389,25,BR,free,1419,True
user_03390,73,CA,free,1418,True
user_03391,54,UK,free,1629,True
user_03392,36,BR,basic,181,True
user_03393,39,FR,free,3505,False
user_03394,61,UK,free,1060,True
user_03395,40,DE,basic,2108,True
user_03396,54,CA,free,690,True
user_03397,42,CA,enterprise,2765,True
user_03398,48,CA,free,3397,True
user_03399,46,FR,free,2373,False
user_03400,34,UK,pro,2651,True
user_03401,33,DE,enterprise,3008,True
user_03402,63,CA,pro,479,True
user_03403,47,UK,pro,3569,True
user_03404,40,JP,free,1073,False
user_03405,33,BR,free,1788,True
user_03406,72,US,basic,2489,True
user_03407,23,JP,free,2037,True
user_03408,21,JP,free,1500,True
user_03409,31,UK,free,1430,True
user_03410,70,UK,basic,171,True
user_03411,35,FR,free,1541,True
user_03412,20,UK,free,1745,True
user_03413,28,BR,basic,2116,True
user_03414,33,US,basic,585,True
user_03415,72,DE,free,2380,True
user_03416,42,CA,free,1966,True
user_03417,59,UK,pro,1923,True
user_03418,34,BR,free,1689,True
user_03419,38,US,free,2761,False
user_03420,73,BR,pro,1540,True
user_03421,33,US,basic,519,True
user_03422,62,JP,free,1294,True
user_03423,64,UK,free,1815,False
user_03424,25,JP,basic,3381,True
user_03425,37,AU,enterprise,237,True
user_03426,34,JP,free,1080,True
user_03427,43,AU,free,3528,True
user_03428,57,FR,free,140,False
user_03429,19,JP,free,1990,False
user_03430,22,BR,enterprise,244,True
user_03431,23,DE,pro,1763,True
user_03432,39,BR,pro,1993,True
user_03433,68,US,free,1616,True
user_03434,47,DE,pro,1926,False
user_03435,60,AU,enterprise,3219,True
user_03436,49,UK,enterprise,2947,True
user_03437,49,UK,free,1008,True
user_03438,48,CA,free,276,False
user_03439,30,UK,pro,196,True
user_03440,37,US,basic,1831,True
user_03441,57,UK,basic,2103,True
user_03442,57,AU,free,3155,True
user_03443,74,AU,enterprise,2694,True
user_03444,67,JP,basic,1635,True
user_03445,45,UK,basic,49,True
user_03446,30,DE,pro,1612,True
user_03447,69,BR,free,3077,True
user_03448,41,DE,free,3351,True
user_03449,33,AU,free,3024,True
user_03450,66,US,pro,2975,True
user_03451,27,FR,pro,2541,False
user_03452,35,CA,free,1755,False
user_03453,20,US,free,154,True
user_03454,53,US,free,2894,True
user_03455,42,FR,free,2001,True
user_03456,56,FR,free,1103,True
user_03457,39,UK,basic,1437,True
user_03458,65,DE,free,1109,True
user_03459,50,US,free,1430,True
user_03460,65,AU,free,2336,False
user_03461,27,JP,pro,776,True
user_03462,68,FR,free,2791,False
user_03463,19,FR,basic,3270,True
user_03464,67,FR,free,1308,False
user_03465,19,DE,free,1086,True
user_03466,59,US,pro,1784,True
user_03467,35,AU,free,813,True
user_03468,67,DE,free,3626,False
user_03469,19,BR,pro,1813,True
user_03470,72,BR,basic,3536,True
user_03471,68,US,free,469,True
user_03472,65,BR,free,2243,True
user_03473,53,UK,basic,2624,True
user_03474,50,UK,basic,584,True
user_03475,50,CA,basic,3260,True
user_03476,25,US,pro,2332,True
user_03477,74,AU,basic,1992,True
user_03478,20,CA,pro,2640,True
user_03479,55,US,basic,519,True
user_03480,56,UK,pro,2972,True
user_03481,34,UK,free,3070,False
user_03482,48,JP,free,851,True
user_03483,18,FR,free,2793,True
user_03484,69,UK,free,2240,True
user_03485,34,BR,basic,570,True
user_03486,64,BR,free,3476,True
user_03487,41,JP,enterprise,1322,True
user_03488,57,BR,pro,3558,True
user_03489,34,UK,free,958,True
user_03490,69,AU,basic,2493,True
user_03491,42,UK,pro,920,True
user_03492,57,BR,free,1270,True
user_03493,70,FR,basic,670,True
user_03494,55,US,basic,2973,True
user_03495,56,JP,free,3379,True
user_03496,51,CA,basic,3541,True
user_03497,72,AU,free,226,True
user_03498,62,AU,basic,2012,True
user_03499,53,FR,free,733,True
user_03500,30,US,enterprise,544,True
user_03501,33,AU,free,2496,True
user_03502,36,DE,basic,1582,True
user_03503,49,CA,basic,2125,True
user_03504,19,UK,free,3303,True
user_03505,59,UK,pro,438,True
user_03506,20,JP,free,2456,True
user_03507,64,BR,free,2074,True
user_03508,73,BR,free,1263,True
user_03509,62,DE,pro,2524,True
user_03510,61,DE,pro,1174,True
user_03511,72,US,free,1312,True
user_03512,44,BR,basic,1315,True
user_03513,55,UK,pro,1379,True
user_03514,36,FR,basic,1940,True
user_03515,64,DE,pro,3547,True
user_03516,66,CA,basic,2489,True
user_03517,44,FR,free,734,True
user_03518,72,AU,free,2682,True
user_03519,26,AU,enterprise,2643,True
user_03520,36,FR,pro,997,False
user_03521,66,DE,free,2596,False
user_03522,59,DE,free,57,False
user_03523,29,US,basic,1492,True
user_03524,60,AU,basic,550,True
user_03525,73,JP,free,814,True
user_03526,52,BR,free,3511,False
user_03527,60,FR,pro,2805,True
user_03528,48,FR,basic,3456,True
user_03529,37,DE,pro,1816,True
user_03530,58,DE,free,2004,True
user_03531,64,UK,free,921,True
user_03532,63,FR,basic,3019,True
user_03533,49,US,pro,2983,True
user_03534,45,AU,free,338,True
user_03535,50,US,free,350,True
user_03536,59,FR,free,2856,True
user_03537,55,JP,pro,799,True
user_03538,45,CA,basic,1097,True
user_03539,34,DE,free,3400,True
user_03540,60,UK,free,382,True
user_03541,72,BR,free,90,True
user_03542,19,FR,pro,3045,False
user_03543,43,FR,basic,864,True
user_03544,48,JP,free,809,True
user_03545,20,CA,pro,3159,True
user_03546,58,DE,enterprise,3579,True
user_03547,28,DE,pro,2674,True
user_03548,28,CA,pro,1164,True
user_03549,27,DE,free,645,True
user_03550,48,DE,free,2889,True
user_03551,60,UK,free,1156,True
user_03552,39,AU,basic,2537,True
user_03553,26,BR,basic,2264,True
user_03554,45,CA,free,2022,True
user_03555,45,CA,basic,1496,True
user_03556,40,JP,free,2247,False
user_03557,55,CA,free,2024,True
user_03558,65,DE,pro,3066,False
user_03559,28,JP,pro,888,True
user_03560,46,CA,pro,994,True
user_03561,55,US,basic,2272,True
user_03562,44,FR,pro,3271,True
user_03563,30,BR,free,2851,True
user_03564,57,UK,free,2005,True
user_03565,59,CA,free,3274,True
user_03566,52,JP,basic,1074,True
user_03567,27,AU,free,1849,True
user_03568,48,FR,basic,2836,True
user_03569,61,FR,pro,2836,False
user_03570,22,CA,basic,3350,True
user_03571,31,AU,free,2785,True
user_03572,61,US,enterprise,2470,True
user_03573,22,DE,free,121,True
user_03574,44,FR,basic,359,False
user_03575,59,FR,free,2310,True
user_03576,61,AU,free,1112,True
user_03577,71,AU,free,477,False
user_03578,74,US,pro,3320,True
user_03579,59,DE,basic,1302,True
user_03580,49,JP,enterprise,2223,True
user_03581,47,DE,pro,3124,True
user_03582,35,BR,pro,3451,True
user_03583,56,UK,pro,849,True
user_03584,63,DE,free,2780,True
user_03585,64,BR,free,2913,True
user_03586,69,AU,free,2697,True
user_03587,34,AU,basic,2500,True
user_03588,26,CA,free,2493,True
user_03589,25,UK,free,3397,True
user_03590,66,US,free,1995,True
user_03591,21,US,enterprise,1817,False
user_03592,36,AU,pro,458,True
user_03593,69,JP,free,1722,True
user_03594,70,FR,pro,3576,True
user_03595,27,DE,free,1459,True
user_03596,23,BR,basic,2815,True
user_03597,65,AU,free,2102,True
user_03598,69,DE,enterprise,82,True
user_03599,26,BR,enterprise,315,False
user_03600,30,DE,basic,2436,True
user_03601,43,US,enterprise,1459,True
user_03602,26,CA,free,2381,True
user_03603,42,DE,free,1700,True
user_03604,34,FR,free,1022,True
user_03605,30,JP,basic,2920,True
user_03606,38,DE,free,1733,True
user_03607,74,UK,basic,3002,True
user_03608,18,DE,basic,1481,True
user_03609,64,BR,pro,3540,True
user_03610,69,CA,basic,2478,True
user_03611,27,BR,basic,2542,True
user_03612,48,UK,basic,983,False
user_03613,24,UK,basic,507,True
user_03614,35,AU,free,2393,True
user_03615,27,FR,free,2919,True
user_03616,63,DE,free,1279,False
user_03617,71,JP,free,3242,False
user_03618,74,JP,enterprise,3252,True
user_03619,48,JP,pro,384,True
user_03620,29,AU,free,1740,False
user_03621,27,CA,free,1165,True
user_03622,29,JP,free,705,True
user_03623,22,US,enterprise,2630,True
user_03624,60,US,pro,1991,False
user_03625,43,UK,free,3090,True
user_03626,34,DE,free,1960,False
user_03627,67,FR,free,520,True
user_03628,31,UK,free,309,True
user_03629,66,UK,basic,102,True
user_03630,42,JP,free,3007,True
user_03631,70,BR,free,1912,True
user_03632,34,CA,pro,3549,True
user_03633,72,US,pro,619,False
user_03634,41,US,pro,322,True
user_03635,67,CA,free,3425,False
user_03636,27,FR,free,1061,True
user_03637,51,JP,basic,816,True
user_03638,54,CA,free,2615,True
user_03639,67,DE,free,158,True
user_03640,39,UK,free,2337,True
user_03641,54,CA,enterprise,1755,True
user_03642,26,AU,basic,8,True
user_03643,74,BR,pro,243,True
user_03644,29,US,free,3103,True
user_03645,33,FR,enterprise,1934,True
user_03646,52,JP,basic,120,True
user_03647,21,CA,basic,801,True
user_03648,46,JP,free,236,False
user_03649,52,CA,free,1158,True
user_03650,31,AU,free,2602,True
user_03651,27,UK,basic,1828,True
user_03652,47,US,free,598,True
user_03653,43,BR,pro,264,True
user_03654,72,FR,pro,3158,True
user_03655,43,FR,pro,1006,True
user_03656,36,UK,basic,1197,True
user_03657,62,JP,basic,1272,True
user_03658,58,US,basic,3571,True
user_03659,54,JP,enterprise,752,False
user_03660,42,BR,pro,2813,True
user_03661,68,BR,enterprise,2666,False
user_03662,51,UK,basic,2822,True
user_03663,30,BR,pro,1574,True
user_03664,71,JP,pro,1364,True
user_03665,52,DE,basic,3092,True
user_03666,22,BR,basic,2287,False
user_03667,57,BR,basic,2517,False
user_03668,48,US,free,1584,True
user_03669,74,AU,pro,544,True
user_03670,23,US,free,2405,True
user_03671,71,BR,basic,3034,True
user_03672,57,FR,free,2156,True
user_03673,69,DE,free,2492,True
user_03674,59,AU,pro,398,True
user_03675,62,UK,free,1933,True
user_03676,52,DE,free,2684,True
user_03677,46,DE,free,2498,True
user_03678,31,FR,free,46,True
user_03679,57,AU,free,1542,True
user_03680,64,BR,basic,3113,False
user_03681,70,US,free,3184,True
user_03682,61,CA,free,1719,True
user_03683,30,BR,free,2291,True
user_03684,50,UK,pro,3037,True
user_03685,61,UK,free,2727,True
user_03686,74,AU,free,894,True
user_03687,39,AU,enterprise,2092,True
user_03688,68,US,basic,2050,True
user_03689,61,UK,basic,2848,True
user_03690,69,AU,basic,87,True
user_03691,22,US,free,261,True
user_03692,25,CA,enterprise,2284,True
user_03693,70,US,basic,920,True
user_03694,18,UK,pro,984,False
user_03695,28,JP,basic,945,True
user_03696,23,JP,pro,2524,True
user_03697,32,DE,enterprise,3442,True
user_03698,52,AU,pro,2584,True
user_03699,48,UK,free,2069,True
user_03700,38,BR,basic,1410,True
user_03701,22,US,free,1954,True
user_03702,68,FR,free,2469,True
user_03703,46,FR,free,883,True
user_03704,45,FR,free,1567,True
user_03705,30,UK,free,2801,True
user_03706,32,CA,basic,622,True
user_03707,58,US,free,680,True
user_03708,43,AU,free,1617,True
user_03709,18,BR,basic,265,False
user_03710,23,BR,basic,187,True
user_03711,31,CA,enterprise,940,False
user_03712,23,FR,enterprise,544,True
user_03713,37,AU,free,405,False
user_03714,44,JP,free,3495,True
user_03715,57,UK,basic,908,True
user_03716,42,DE,basic,3259,True
user_03717,27,BR,free,2565,True
user_03718,35,DE,free,2723,True
user_03719,66,UK,free,2423,True
user_03720,73,US,free,1768,True
user_03721,70,FR,free,1758,True
user_03722,70,AU,free,1675,True
user_03723,58,US,pro,2881,True
user_03724,67,UK,pro,1636,True
user_03725,44,BR,free,2061,True
user_03726,30,JP,pro,1771,False
user_03727,64,FR,enterprise,753,True
user_03728,39,DE,basic,1600,True
user_03729,49,UK,pro,746,False
user_03730,31,DE,free,674,True
user_03731,22,UK,pro,740,True
user_03732,18,DE,free,737,True
user_03733,27,UK,basic,20,True
user_03734,36,DE,basic,2292,True
user_03735,72,UK,free,3465,False
user_03736,22,CA,pro,2148,True
user_03737,53,JP,basic,2778,True
user_03738,67,BR,free,2595,True
user_03739,24,CA,basic,226,True
user_03740,27,CA,free,1106,True
user_03741,32,UK,free,2045,False
user_03742,38,FR,pro,3191,True
user_03743,18,FR,free,315,True
user_03744,32,UK,free,414,True
user_03745,65,FR,free,1324,True
user_03746,55,UK,pro,3456,False
user_03747,37,UK,enterprise,3149,False
user_03748,69,AU,free,981,True
user_03749,42,AU,free,1686,True
user_03750,21,CA,free,3307,True
user_03751,20,CA,pro,1401,True
user_03752,53,JP,free,652,True
user_03753,44,AU,pro,1826,True
user_03754,57,FR,free,3239,True
user_03755,54,AU,enterprise,1957,True
user_03756,28,JP,free,3287,False
user_03757,38,BR,basic,89,True
user_03758,69,AU,free,94,True
user_03759,74,US,free,1573,False
user_03760,63,AU,free,3412,True
user_03761,55,CA,basic,2864,False
user_03762,47,UK,enterprise,3352,True
user_03763,58,DE,pro,2862,False
user_03764,56,UK,free,2357,False
user_03765,52,US,pro,374,False
user_03766,38,US,free,3374,True
user_03767,32,FR,free,1740,True
user_03768,30,US,free,1990,True
user_03769,54,FR,pro,2659,True
user_03770,40,FR,free,1273,True
user_03771,39,BR,pro,1016,True
user_03772,46,BR,basic,2003,True
user_03773,45,JP,pro,2964,True
user_03774,25,JP,free,2434,True
user_03775,61,DE,free,2112,True
user_03776,34,JP,free,864,False
user_03777,74,US,free,3091,True
user_03778,55,CA,basic,1207,True
user_03779,27,DE,free,121,True
user_03780,44,FR,free,3136,True
user_03781,73,US,free,2442,True
user_03782,38,US,free,517,True
user_03783,53,AU,enterprise,256,True
user_03784,43,BR,basic,157,True
user_03785,73,JP,free,2922,True
user_03786,66,BR,pro,1118,False
user_03787,28,CA,enterprise,12,True
user_03788,32,AU,pro,1630,False
user_03789,56,FR,pro,1518,True
user_03790,30,UK,free,2515,True
user_03791,69,BR,pro,2294,True
user_03792,63,DE,enterprise,2657,True
user_03793,71,CA,pro,1807,True
user_03794,74,JP,basic,893,True
user_03795,38,CA,free,506,True
user_03796,74,US,free,3504,False
user_03797,45,AU,free,744,False
user_03798,34,JP,pro,3390,True
user_03799,52,CA,basic,681,True
user_03800,69,JP,pro,3563,True
user_03801,50,DE,free,1520,True
user_03802,28,US,free,2967,True
user_03803,46,FR,free,489,False
user_03804,40,JP,basic,2205,True
user_03805,71,JP,pro,3516,True
user_03806,24,UK,pro,1898,False
user_03807,35,DE,free,1066,True
user_03808,51,DE,pro,2905,True
user_03809,44,BR,free,1853,True
user_03810,39,BR,pro,720,True
user_03811,53,AU,pro,253,True
user_03812,28,UK,free,818,False
user_03813,18,BR,free,3645,True
user_03814,31,US,free,3071,True
user_03815,33,US,free,3389,True
user_03816,19,UK,pro,2716,True
user_03817,24,DE,free,2588,True
user_03818,74,US,basic,2029,True
user_03819,67,UK,free,678,True
user_03820,21,AU,free,66,True
user_03821,26,US,free,2086,True
user_03822,34,FR,free,1552,True
user_03823,58,FR,pro,2964,True
user_03824,39,FR,free,2791,True
user_03825,31,AU,free,1718,True
user_03826,74,FR,free,2462,True
user_03827,37,US,basic,1165,True
user_03828,70,CA,basic,346,True
user_03829,67,JP,basic,1428,True
user_03830,46,UK,free,3171,True
user_03831,23,FR,free,206,True
user_03832,20,DE,basic,2766,False
user_03833,39,FR,basic,1303,False
user_03834,19,BR,free,816,True
user_03835,58,AU,pro,3047,True
user_03836,18,FR,free,1708,False
user_03837,31,US,basic,847,True
user_03838,41,DE,basic,755,True
user_03839,72,JP,free,3087,True
user_03840,25,CA,free,3208,False
user_03841,47,UK,pro,1422,True
user_03842,41,BR,free,2545,True
user_03843,46,UK,basic,2076,True
user_03844,44,BR,free,944,True
user_03845,26,FR,basic,1995,True
user_03846,72,CA,free,1144,True
user_03847,64,AU,basic,3634,True
user_03848,45,JP,pro,261,False
user_03849,67,DE,free,810,True
user_03850,62,UK,free,2952,True
user_03851,41,JP,pro,321,True
user_03852,61,UK,free,3598,True
user_03853,55,BR,enterprise,3326,True
user_03854,41,BR,free,644,True
user_03855,21,JP,free,2059,True
user_03856,61,UK,free,3488,True
user_03857,20,CA,enterprise,778,True
user_03858,32,FR,basic,973,True
user_03859,25,US,basic,3234,False
user_03860,50,UK,free,3114,False
user_03861,42,US,basic,1392,True
user_03862,49,DE,free,879,True
user_03863,30,FR,free,1978,False
user_03864,54,AU,basic,1098,True
user_03865,18,DE,pro,3091,True
user_03866,64,AU,free,244,True
user_03867,39,CA,basic,1064,True
user_03868,50,BR,free,31,True
user_03869,22,FR,pro,753,True
user_03870,46,DE,free,884,True
user_03871,33,JP,enterprise,1883,True
user_03872,19,UK,basic,3495,True
user_03873,22,FR,free,3070,True
user_03874,18,US,pro,1095,True
user_03875,41,CA,pro,2294,False
user_03876,39,BR,free,105,False
user_03877,57,US,basic,516,True
user_03878,21,AU,basic,966,True
user_03879,46,JP,basic,708,True
user_03880,38,JP,free,3610,True
user_03881,32,US,enterprise,2688,True
user_03882,20,UK,enterprise,993,True
user_03883,45,CA,pro,1874,True
user_03884,55,JP,free,2759,True
user_03885,46,JP,free,461,True
user_03886,72,JP,free,2064,True
user_03887,55,AU,basic,2394,True
user_03888,44,CA,free,415,True
user_03889,37,CA,free,1586,True
user_03890,44,FR,free,944,True
user_03891,46,UK,basic,3214,True
user_03892,39,UK,free,2354,True
user_03893,61,US,enterprise,231,True
user_03894,47,JP,basic,2861,True
user_03895,46,FR,enterprise,2217,True
user_03896,48,US,basic,3602,False
user_03897,33,UK,basic,1475,True
user_03898,55,AU,enterprise,2088,False
user_03899,44,UK,pro,2756,True
user_03900,45,AU,free,1689,True
user_03901,56,JP,pro,1970,True
user_03902,32,US,enterprise,692,True
user_03903,20,UK,free,141,True
user_03904,68,UK,free,1833,True
user_03905,38,JP,pro,2948,True
user_03906,32,DE,free,3526,True
user_03907,52,BR,basic,2104,True
user_03908,28,US,basic,2670,True
user_03909,31,FR,basic,3648,True
user_03910,18,BR,free,1995,True
user_03911,61,DE,free,874,True
user_03912,45,BR,enterprise,681,True
user_03913,43,US,free,3045,False
user_03914,20,US,basic,2044,True
user_03915,30,CA,basic,233,True
user_03916,32,BR,pro,866,True
user_03917,50,AU,enterprise,334,True
user_03918,48,AU,free,2596,True
user_03919,19,US,basic,1939,True
user_03920,22,DE,enterprise,3254,False
user_03921,24,AU,free,665,True
user_03922,23,DE,free,3427,False
user_03923,28,AU,basic,693,True
user_03924,67,JP,free,1840,True
user_03925,68,UK,free,2023,False
user_03926,33,BR,free,303,True
user_03927,73,BR,basic,3505,True
user_03928,32,UK,free,1144,True
user_03929,59,AU,basic,1367,False
user_03930,28,UK,free,1047,True
user_03931,72,US,pro,632,False
user_03932,20,AU,free,3470,True
user_03933,64,BR,pro,2751,True
user_03934,25,CA,free,3176,True
user_03935,55,CA,enterprise,2046,True
user_03936,42,AU,pro,2352,False
user_03937,56,FR,pro,2938,True
user_03938,65,UK,free,2225,True
user_03939,53,AU,basic,3279,False
user_03940,28,US,free,1730,True
user_03941,41,AU,free,1711,True
user_03942,19,CA,free,2458,True
user_03943,37,FR,enterprise,2081,True
user_03944,45,FR,free,2083,True
user_03945,64,UK,pro,755,True
user_03946,43,DE,free,53,True
user_03947,20,BR,free,979,False
user_03948,35,DE,free,2857,False
user_03949,35,AU,pro,262,True
user_03950,66,DE,free,3582,True
user_03951,25,JP,pro,441,True
user_03952,35,JP,free,571,True
user_03953,50,AU,pro,1021,True
user_03954,68,CA,pro,3565,True
user_03955,26,JP,basic,854,True
user_03956,63,US,free,930,False
user_03957,65,BR,enterprise,2822,True
user_03958,31,US,pro,3253,True
user_03959,53,UK,free,1860,True
user_03960,54,AU,free,1100,False
user_03961,23,US,pro,1421,True
user_03962,48,US,basic,2499,True
user_03963,37,AU,basic,3518,False
user_03964,39,JP,free,2339,False
user_03965,53,JP,pro,1307,True
user_03966,49,JP,basic,505,True
user_03967,19,US,basic,1994,True
user_03968,56,BR,free,2032,True
user_03969,65,JP,free,258,False
user_03970,39,JP,basic,1321,True
user_03971,30,CA,basic,2917,True
user_03972,60,JP,free,1026,True
user_03973,47,DE,free,2915,True
user_03974,32,DE,free,817,False
user_03975,39,UK,pro,3542,True
user_03976,25,DE,free,260,False
user_03977,29,BR,free,3430,True
user_03978,48,CA,basic,3369,True
user_03979,31,UK,free,1915,True
user_03980,45,BR,free,781,True
user_03981,73,FR,free,1258,True
user_03982,55,AU,free,859,True
user_03983,18,FR,pro,1839,False
user_03984,28,CA,free,2664,True
user_03985,57,FR,pro,408,True
user_03986,25,FR,free,2547,False
user_03987,66,DE,free,540,True
user_03988,65,JP,free,193,True
user_03989,66,AU,free,1811,True
user_03990,70,CA,free,504,True
user_03991,26,FR,pro,2914,True
user_03992,21,JP,enterprise,2848,True
user_03993,68,US,pro,1190,True
user_03994,27,UK,basic,2127,True
user_03995,49,AU,pro,1529,True
user_03996,28,BR,basic,3558,True
user_03997,41,FR,pro,3208,True
user_03998,50,US,pro,82,True
user_03999,35,CA,basic,3402,True
user_04000,73,UK,free,65,True
user_04001,29,JP,free,357,True
user_04002,37,CA,enterprise,1149,True
user_04003,50,AU,basic,2410,True
user_04004,34,CA,free,305,True
user_04005,50,CA,pro,1333,False
user_04006,73,DE,pro,1900,True
user_04007,51,UK,basic,245,False
user_04008,46,CA,free,647,True
user_04009,28,FR,free,2035,False
user_04010,60,US,basic,1144,True
user_04011,25,UK,free,429,True
user_04012,34,CA,free,1613,True
user_04013,36,CA,basic,1764,True
user_04014,43,US,enterprise,2882,True
user_04015,69,CA,free,835,True
user_04016,52,BR,basic,2861,True
user_04017,56,JP,basic,2182,True
user_04018,60,DE,enterprise,3508,True
user_04019,57,CA,pro,67,False
user_04020,64,BR,pro,2102,True
user_04021,71,AU,free,1281,False
user_04022,20,US,free,1435,True
user_04023,72,DE,pro,2484,True
user_04024,20,AU,basic,1634,True
user_04025,41,US,free,2402,False
user_04026,28,UK,basic,2867,True
user_04027,71,US,basic,204,False
user_04028,40,US,basic,3304,True
user_04029,18,AU,pro,1376,True
user_04030,43,FR,basic,3135,True
user_04031,68,US,basic,2396,True
user_04032,61,US,free,1814,True
user_04033,60,BR,basic,23,True
user_04034,61,US,free,2293,True
user_04035,58,US,basic,1063,True
user_04036,74,JP,basic,3309,True
user_04037,67,FR,basic,2866,True
user_04038,38,DE,free,1327,True
user_04039,26,BR,free,2454,True
user_04040,39,JP,free,3484,False
user_04041,32,AU,free,15,True
user_04042,24,DE,free,2569,False
user_04043,42,CA,free,2796,True
user_04044,29,US,free,3508,False
user_04045,45,US,basic,2415,True
